herb	symptom	label
U747	C0151786	0
U747	C0015644	0
U747	C0026826	0
U747	C0013421	0
U747	C0027066	0
U747	C0542476	0
U747	C0751295	0
U747	C0002622	0
U747	C0234979	0
U747	C1838869	0
U747	C0003537	0
U747	C0917816	0
U747	C0221263	0
U747	C0010200	0
U747	C0178417	0
U747	C0231807	0
U747	C0162674	0
U747	C0427055	0
U747	C0476254	0
U747	C1963137	0
U747	C0231791	0
U747	C0005779	0
U747	C0042963	0
U747	C0237326	0
U747	C0016382	0
U747	C0151908	0
U747	C0085636	0
U747	C0022346	0
U747	C0033774	0
U747	C0034150	0
U747	C0015230	0
U747	C0155320	0
U747	C0018989	0
U747	C0022116	0
U747	C0018780	0
U747	C0032285	0
U747	C0026837	0
U747	C0427190	0
U747	C0152200	0
U747	C0231528	0
U747	C0746674	0
U747	C0240735	0
U747	C3668816	0
U747	C0002418	0
U747	C0009398	0
U747	C0700078	0
U747	C0270948	0
U747	C0035078	0
U747	C1963154	0
U747	C0019825	0
U747	C0456909	0
U747	C0003635	0
U747	C0013595	0
U747	C0042798	0
U747	C0023380	0
U747	C0234144	0
U747	C0013604	0
U747	C0037315	0
U747	C0037317	0
U747	C0851578	0
U747	C0241210	0
U747	C0020305	0
U747	C0398650	0
U747	C1262477	0
U747	C0043094	0
U747	C1384666	0
U747	C1691779	0
U747	C0030193	0
U747	C0020429	0
U747	C1860844	0
U747	C0018681	0
U747	C0012833	0
U747	C0206160	0
U747	C0033377	0
U747	C4020887	0
U747	C0018834	0
U747	C0008489	0
U747	C0006271	0
U747	C0030486	0
U747	C1836296	0
U747	C0032617	0
U747	C0042024	0
U747	C0007758	0
U747	C0014118	0
U747	C0008031	0
U747	C2364082	0
U747	C0003126	0
U747	C0023186	0
U747	C0751265	0
U747	C0042384	0
U747	C0040034	0
U747	C0231712	0
U747	C0021368	0
U747	C0030232	0
U747	C0029089	0
U747	C0005745	0
U747	C0003123	0
U747	C0271097	0
U747	C2931205	0
U747	C1568248	0
U747	C1568249	0
U747	C0699731	0
U747	C0086132	0
U747	C0020505	0
U747	C0013491	0
U747	C0023012	0
U747	C0023015	0
U747	C0973461	0
U747	C0233565	0
U747	C0039070	0
U747	C0040822	0
U747	C0234376	0
U747	C0003578	0
U747	C3714756	0
U747	C0020796	0
U747	C0018776	0
U747	C0042571	0
U747	C0234133	0
U747	C0234132	0
U747	C0234378	0
U748	C0022541	0
U748	C0023530	0
U748	C0002103	0
U748	C0035455	0
U748	C0009806	0
U748	C0011991	0
U748	C0021359	0
U748	C0014335	0
U748	C0003113	0
U748	C0026821	0
U748	C0036572	0
U748	C0011570	0
U748	C0001925	0
U748	C0033687	0
U748	C0020615	0
U748	C0032914	0
U748	C0338591	0
U748	C0700590	0
U748	C0019572	0
U748	C0006625	0
U748	C0027498	0
U748	C0018777	0
U748	C0015967	0
U748	C3552463	0
U748	C0023014	0
U748	C0015672	0
U748	C0271215	0
U748	C0028754	0
U748	C0028756	0
U748	C3203358	0
U748	C0031154	0
U748	C0000737	0
U748	C0086565	0
U748	C0019214	0
U748	C0235153	0
U748	C0018784	0
U748	C0020455	0
U748	C0020438	0
U748	C0020538	0
U748	C0751837	0
U748	C0009460	0
U748	C0151825	0
U748	C0162298	0
U748	C0086437	0
U748	C0003862	0
U748	C0152031	0
U748	C0035229	0
U748	C0231835	0
U748	C0013404	0
U748	C0476273	0
U748	C1145670	0
U748	C0009421	0
U748	C0026838	0
U748	C0026846	0
U748	C0151786	0
U748	C0015644	0
U748	C0026826	0
U748	C0013421	0
U748	C0027066	0
U748	C0542476	0
U748	C0751295	0
U748	C0002622	0
U748	C0234979	0
U748	C1838869	0
U748	C0003537	0
U748	C0917816	0
U748	C0221263	0
U748	C0010200	0
U748	C0178417	0
U748	C0231807	0
U748	C0162674	0
U748	C0427055	0
U748	C0476254	0
U748	C1963137	0
U748	C0231791	0
U748	C0005779	0
U748	C0042963	0
U748	C0237326	0
U748	C0016382	0
U748	C0151908	0
U748	C0085636	0
U748	C0033774	0
U748	C0034150	0
U748	C0015230	0
U748	C0155320	0
U748	C0018989	0
U748	C0022116	0
U748	C0018780	0
U748	C0032285	0
U748	C0026837	0
U748	C0427190	0
U748	C0152200	0
U748	C0231528	0
U748	C0746674	0
U748	C0240735	0
U748	C3668816	0
U748	C0002418	0
U748	C0009398	0
U748	C0700078	0
U748	C0270948	0
U748	C0035078	0
U748	C1963154	0
U748	C0019825	0
U748	C0456909	0
U748	C0003635	0
U748	C0013595	0
U748	C0042798	0
U748	C0023380	0
U748	C0234144	0
U748	C0013604	0
U748	C0037315	0
U748	C0037317	0
U748	C0851578	0
U748	C0241210	0
U748	C0020305	0
U748	C0398650	0
U748	C1262477	0
U748	C0043094	0
U748	C1384666	0
U748	C1691779	0
U748	C1860844	0
U748	C0012833	0
U748	C0206160	0
U748	C0033377	0
U748	C4020887	0
U748	C0018834	0
U748	C0008489	0
U748	C0006271	0
U748	C0030486	0
U748	C1836296	0
U748	C0032617	0
U748	C0042024	0
U748	C0007758	0
U748	C0014118	0
U748	C0008031	0
U748	C2364082	0
U748	C0003126	0
U748	C0023186	0
U748	C0751265	0
U748	C0042384	0
U748	C0040034	0
U748	C0231712	0
U748	C0021368	0
U748	C0030232	0
U748	C0029089	0
U748	C0005745	0
U748	C0003123	0
U748	C0271097	0
U748	C2931205	0
U748	C1568248	0
U748	C1568249	0
U748	C0699731	0
U748	C0086132	0
U748	C0020505	0
U748	C0013491	0
U748	C0023012	0
U748	C0023015	0
U748	C0973461	0
U748	C0233565	0
U748	C0039070	0
U748	C0040822	0
U748	C0234376	0
U748	C0003578	0
U748	C3714756	0
U748	C0020796	0
U748	C0018776	0
U748	C0042571	0
U748	C0234133	0
U748	C0234132	0
U748	C0234378	0
U749	C0022541	0
U749	C0023530	0
U749	C0002103	0
U749	C0035455	0
U749	C0009806	0
U749	C0011991	0
U749	C0021359	0
U749	C0014335	0
U749	C0003113	0
U749	C0026821	0
U749	C0036572	0
U749	C0011570	0
U749	C0001925	0
U749	C0033687	0
U749	C0020615	0
U749	C0032914	0
U749	C0338591	0
U749	C0700590	0
U749	C0019572	0
U749	C0006625	0
U749	C0027498	0
U749	C0018777	0
U749	C0015967	0
U749	C3552463	0
U749	C0023014	0
U749	C0015672	0
U749	C0271215	0
U749	C0028754	0
U749	C0028756	0
U749	C3203358	0
U749	C0031154	0
U749	C0000737	0
U749	C0086565	0
U749	C0019214	0
U749	C0235153	0
U749	C0018784	0
U749	C0020455	0
U749	C0020438	0
U749	C0020538	0
U749	C0751837	0
U749	C0009460	0
U749	C0151825	0
U749	C0162298	0
U749	C0086437	0
U749	C0003862	0
U749	C0152031	0
U749	C0035229	0
U749	C0231835	0
U749	C0013404	0
U749	C0476273	0
U749	C1145670	0
U749	C0009421	0
U749	C0026838	0
U749	C0026846	0
U749	C0151786	0
U749	C0015644	0
U749	C0026826	0
U749	C0013421	0
U749	C0027066	0
U749	C0542476	0
U749	C0751295	0
U749	C0002622	0
U749	C0234979	0
U749	C1838869	0
U749	C0003537	0
U749	C0917816	0
U749	C0221263	0
U749	C0010200	0
U749	C0178417	0
U749	C0231807	0
U749	C0162674	0
U749	C0427055	0
U749	C0476254	0
U749	C1963137	0
U749	C0231791	0
U749	C0005779	0
U749	C0042963	0
U749	C0237326	0
U749	C0016382	0
U749	C0151908	0
U749	C0085636	0
U749	C0022346	0
U749	C0033774	0
U749	C0034150	0
U749	C0015230	0
U749	C0155320	0
U749	C0018989	0
U749	C0022116	0
U749	C0018780	0
U749	C0032285	0
U749	C0026837	0
U749	C0427190	0
U749	C0152200	0
U749	C0231528	0
U749	C0746674	0
U749	C0240735	0
U749	C3668816	0
U749	C0002418	0
U749	C0009398	0
U749	C0700078	0
U749	C0270948	0
U749	C0035078	0
U749	C1963154	0
U749	C0019825	0
U749	C0456909	0
U749	C0003635	0
U749	C0013595	0
U749	C0042798	0
U749	C0023380	0
U749	C0234144	0
U749	C0013604	0
U749	C0037315	0
U749	C0037317	0
U749	C0851578	0
U749	C0241210	0
U749	C0020305	0
U749	C0398650	0
U749	C1262477	0
U749	C0043094	0
U749	C1384666	0
U749	C1691779	0
U749	C0030193	0
U749	C0020429	0
U749	C1860844	0
U749	C0018681	0
U749	C0012833	0
U749	C0206160	0
U749	C0033377	0
U749	C4020887	0
U749	C0018834	0
U749	C0008489	0
U749	C0006271	0
U749	C0030486	0
U749	C1836296	0
U749	C0032617	0
U749	C0042024	0
U749	C0007758	0
U749	C0014118	0
U749	C0008031	0
U749	C2364082	0
U749	C0003126	0
U749	C0023186	0
U749	C0751265	0
U749	C0042384	0
U749	C0040034	0
U749	C0231712	0
U749	C0021368	0
U749	C0030232	0
U749	C0029089	0
U749	C0005745	0
U749	C0003123	0
U749	C0271097	0
U749	C2931205	0
U749	C1568248	0
U749	C1568249	0
U749	C0699731	0
U749	C0086132	0
U749	C0020505	0
U749	C0013491	0
U749	C0023012	0
U749	C0023015	0
U749	C0973461	0
U749	C0233565	0
U749	C0039070	0
U749	C0040822	0
U749	C0234376	0
U749	C0003578	0
U749	C3714756	0
U749	C0020796	0
U749	C0018776	0
U749	C0042571	0
U749	C0234133	0
U749	C0234132	0
U749	C0234378	0
U75	C0022541	0
U75	C0023530	0
U75	C0002103	0
U75	C0035455	0
U75	C0009806	0
U75	C0011991	0
U75	C0021359	0
U75	C0014335	0
U75	C0003113	0
U75	C0026821	0
U75	C0036572	0
U75	C0011570	0
U75	C0001925	0
U75	C0033687	0
U75	C0020615	0
U75	C0032914	0
U75	C0338591	0
U75	C0700590	0
U75	C0019572	0
U75	C0006625	0
U75	C0027498	0
U75	C0018777	0
U75	C0015967	0
U75	C3552463	0
U75	C0023014	0
U75	C0015672	0
U75	C0271215	0
U75	C0028754	0
U75	C0028756	0
U75	C3203358	0
U75	C0031154	0
U75	C0000737	0
U75	C0086565	0
U75	C0019214	0
U75	C0235153	0
U75	C0018784	0
U75	C0020455	0
U75	C0020438	0
U75	C0020538	0
U75	C0751837	0
U75	C0009460	0
U75	C0151825	0
U75	C0162298	0
U75	C0086437	0
U75	C0003862	0
U75	C0152031	0
U75	C0035229	0
U75	C0231835	0
U75	C0013404	0
U75	C0476273	0
U75	C1145670	0
U75	C0009421	0
U75	C0026838	0
U75	C0026846	0
U75	C0151786	0
U75	C0015644	0
U75	C0026826	0
U75	C0013421	0
U75	C0027066	0
U75	C0542476	0
U75	C0751295	0
U75	C0002622	0
U75	C0234979	0
U75	C1838869	0
U75	C0003537	0
U75	C0917816	0
U75	C0221263	0
U75	C0010200	0
U75	C0178417	0
U75	C0231807	0
U75	C0162674	0
U75	C0427055	0
U75	C0476254	0
U75	C1963137	0
U75	C0231791	0
U75	C0005779	0
U75	C0042963	0
U75	C0237326	0
U75	C0016382	0
U75	C0151908	0
U75	C0085636	0
U75	C0022346	0
U75	C0033774	0
U75	C0034150	0
U75	C0015230	0
U75	C0155320	0
U75	C0018989	0
U75	C0022116	0
U75	C0018780	0
U75	C0032285	0
U75	C0026837	0
U75	C0427190	0
U75	C0152200	0
U75	C0231528	0
U75	C0746674	0
U75	C0240735	0
U75	C3668816	0
U75	C0002418	0
U75	C0009398	0
U75	C0700078	0
U75	C0270948	0
U75	C0035078	0
U75	C1963154	0
U75	C0019825	0
U75	C0456909	0
U75	C0003635	0
U75	C0013595	0
U75	C0042798	0
U75	C0023380	0
U75	C0234144	0
U75	C0013604	0
U75	C0037315	0
U75	C0037317	0
U75	C0851578	0
U75	C0241210	0
U75	C0020305	0
U75	C0398650	0
U75	C1262477	0
U75	C0043094	0
U75	C1384666	0
U75	C1691779	0
U75	C0030193	0
U75	C0020429	0
U75	C1860844	0
U75	C0018681	0
U75	C0012833	0
U75	C0206160	0
U75	C0033377	0
U75	C4020887	0
U75	C0018834	0
U75	C0008489	0
U75	C0006271	0
U75	C0030486	0
U75	C1836296	0
U75	C0032617	0
U75	C0042024	0
U75	C0007758	0
U75	C0014118	0
U75	C0008031	0
U75	C2364082	0
U75	C0003126	0
U75	C0023186	0
U75	C0751265	0
U75	C0042384	0
U75	C0040034	0
U75	C0231712	0
U75	C0021368	0
U75	C0030232	0
U75	C0029089	0
U75	C0005745	0
U75	C0003123	0
U75	C0271097	0
U75	C2931205	0
U75	C1568248	0
U75	C1568249	0
U75	C0699731	0
U75	C0086132	0
U75	C0020505	0
U75	C0013491	0
U75	C0023012	0
U75	C0023015	0
U75	C0973461	0
U75	C0233565	0
U75	C0039070	0
U75	C0040822	0
U75	C0234376	0
U75	C0003578	0
U75	C3714756	0
U75	C0020796	0
U75	C0018776	0
U75	C0042571	0
U75	C0234133	0
U75	C0234132	0
U75	C0234378	0
U751	C0022541	0
U751	C0023530	0
U751	C0002103	0
U751	C0035455	0
U751	C0009806	0
U751	C0011991	0
U751	C0021359	0
U751	C0014335	0
U751	C0003113	0
U751	C0026821	0
U751	C0036572	0
U751	C0011570	0
U751	C0001925	0
U751	C0033687	0
U751	C0020615	0
U751	C0032914	0
U751	C0338591	0
U751	C0700590	0
U751	C0019572	0
U751	C0006625	0
U751	C0027498	0
U751	C0018777	0
U751	C0015967	0
U751	C3552463	0
U751	C0023014	0
U751	C0015672	0
U751	C0271215	0
U751	C0028754	0
U751	C0028756	0
U751	C3203358	0
U751	C0031154	0
U751	C0000737	0
U751	C0086565	0
U751	C0019214	0
U751	C0235153	0
U751	C0018784	0
U751	C0020455	0
U751	C0020438	0
U751	C0020538	0
U751	C0751837	0
U751	C0009460	0
U751	C0151825	0
U751	C0162298	0
U751	C0086437	0
U751	C0003862	0
U751	C0152031	0
U751	C0035229	0
U751	C0231835	0
U751	C0013404	0
U751	C0476273	0
U751	C1145670	0
U751	C0009421	0
U751	C0026838	0
U751	C0026846	0
U751	C0151786	0
U751	C0015644	0
U751	C0026826	0
U751	C0013421	0
U751	C0027066	0
U751	C0542476	0
U751	C0751295	0
U751	C0002622	0
U751	C0234979	0
U751	C1838869	0
U751	C0003537	0
U751	C0917816	0
U751	C0221263	0
U751	C0010200	0
U751	C0178417	0
U751	C0231807	0
U751	C0162674	0
U751	C0427055	0
U751	C0476254	0
U751	C1963137	0
U751	C0231791	0
U751	C0005779	0
U751	C0042963	0
U751	C0237326	0
U751	C0016382	0
U751	C0151908	0
U751	C0085636	0
U751	C0022346	0
U751	C0033774	0
U751	C0034150	0
U751	C0015230	0
U751	C0155320	0
U751	C0018989	0
U751	C0022116	0
U751	C0018780	0
U751	C0032285	0
U751	C0026837	0
U751	C0427190	0
U751	C0152200	0
U751	C0231528	0
U751	C0746674	0
U751	C0240735	0
U751	C3668816	0
U751	C0002418	0
U751	C0009398	0
U751	C0700078	0
U751	C0270948	0
U751	C0035078	0
U751	C1963154	0
U751	C0019825	0
U751	C0456909	0
U751	C0003635	0
U751	C0013595	0
U751	C0042798	0
U751	C0023380	0
U751	C0234144	0
U751	C0013604	0
U751	C0037315	0
U751	C0037317	0
U751	C0851578	0
U751	C0241210	0
U751	C0020305	0
U751	C0398650	0
U751	C1262477	0
U751	C0043094	0
U751	C1384666	0
U751	C1691779	0
U751	C0030193	0
U751	C0020429	0
U751	C1860844	0
U751	C0018681	0
U751	C0012833	0
U751	C0206160	0
U751	C0033377	0
U751	C4020887	0
U751	C0018834	0
U751	C0008489	0
U751	C0006271	0
U751	C0030486	0
U751	C1836296	0
U751	C0032617	0
U751	C0042024	0
U751	C0007758	0
U751	C0014118	0
U751	C0008031	0
U751	C2364082	0
U751	C0003126	0
U751	C0023186	0
U751	C0751265	0
U751	C0042384	0
U751	C0040034	0
U751	C0231712	0
U751	C0021368	0
U751	C0030232	0
U751	C0029089	0
U751	C0005745	0
U751	C0003123	0
U751	C0271097	0
U751	C2931205	0
U751	C1568248	0
U751	C1568249	0
U751	C0699731	0
U751	C0086132	0
U751	C0020505	0
U751	C0013491	0
U751	C0023012	0
U751	C0023015	0
U751	C0973461	0
U751	C0233565	0
U751	C0039070	0
U751	C0040822	0
U751	C0234376	0
U751	C0003578	0
U751	C3714756	0
U751	C0020796	0
U751	C0018776	0
U751	C0042571	0
U751	C0234133	0
U751	C0234132	0
U751	C0234378	0
U752	C0022541	0
U752	C0023530	0
U752	C0002103	0
U752	C0035455	0
U752	C0009806	0
U752	C0011991	0
U752	C0021359	0
U752	C0014335	0
U752	C0003113	0
U752	C0026821	0
U752	C0036572	0
U752	C0011570	0
U752	C0001925	0
U752	C0033687	0
U752	C0020615	0
U752	C0032914	0
U752	C0338591	0
U752	C0700590	0
U752	C0019572	0
U752	C0006625	0
U752	C0027498	0
U752	C0018777	0
U752	C0015967	0
U752	C3552463	0
U752	C0023014	0
U752	C0015672	0
U752	C0271215	0
U752	C0028754	0
U752	C0028756	0
U752	C3203358	0
U752	C0031154	0
U752	C0000737	0
U752	C0086565	0
U752	C0019214	0
U752	C0235153	0
U752	C0018784	0
U48	C0270948	0
U48	C0035078	0
U48	C1963154	0
U48	C0019825	0
U48	C0456909	0
U48	C0003635	0
U48	C0013595	0
U48	C0042798	0
U48	C0023380	0
U48	C0234144	0
U48	C0013604	0
U48	C0037315	0
U48	C0037317	0
U48	C0851578	0
U48	C0241210	0
U48	C0020305	0
U48	C0398650	0
U48	C1262477	0
U48	C0043094	0
U48	C1384666	0
U48	C1691779	0
U48	C0030193	0
U48	C0020429	0
U48	C1860844	0
U48	C0018681	0
U48	C0012833	0
U48	C0206160	0
U48	C0033377	0
U48	C4020887	0
U48	C0018834	0
U48	C0008489	0
U48	C0006271	0
U48	C0030486	0
U48	C1836296	0
U48	C0032617	0
U48	C0042024	0
U48	C0007758	0
U48	C0014118	0
U48	C0008031	0
U48	C2364082	0
U48	C0003126	0
U48	C0023186	0
U48	C0751265	0
U48	C0042384	0
U48	C0040034	0
U48	C0231712	0
U48	C0021368	0
U48	C0030232	0
U48	C0029089	0
U48	C0005745	0
U48	C0003123	0
U48	C0271097	0
U48	C2931205	0
U48	C1568248	0
U48	C1568249	0
U48	C0699731	0
U48	C0086132	0
U48	C0020505	0
U48	C0013491	0
U48	C0023012	0
U48	C0023015	0
U48	C0973461	0
U48	C0233565	0
U48	C0039070	0
U48	C0040822	0
U48	C0234376	0
U48	C0003578	0
U48	C3714756	0
U48	C0020796	0
U48	C0018776	0
U48	C0042571	0
U48	C0234133	0
U48	C0234132	0
U48	C0234378	0
U480	C0022541	0
U480	C0023530	0
U480	C0002103	0
U480	C0035455	0
U480	C0009806	0
U480	C0011991	0
U480	C0021359	0
U480	C0014335	0
U480	C0003113	0
U480	C0026821	0
U480	C0036572	0
U480	C0011570	0
U480	C0001925	0
U480	C0033687	0
U480	C0020615	0
U480	C0032914	0
U480	C0338591	0
U480	C0700590	0
U480	C0019572	0
U480	C0006625	0
U480	C0027498	0
U480	C0018777	0
U480	C0015967	0
U480	C3552463	0
U480	C0023014	0
U480	C0015672	0
U480	C0271215	0
U480	C0028754	0
U480	C0028756	0
U480	C3203358	0
U480	C0031154	0
U480	C0000737	0
U480	C0086565	0
U480	C0019214	0
U480	C0235153	0
U480	C0018784	0
U480	C0020455	0
U480	C0020438	0
U480	C0020538	0
U480	C0751837	0
U480	C0009460	0
U480	C0151825	0
U480	C0162298	0
U480	C0086437	0
U480	C0003862	0
U480	C0152031	0
U480	C0035229	0
U480	C0231835	0
U480	C0013404	0
U480	C0476273	0
U480	C1145670	0
U480	C0009421	0
U480	C0026838	0
U480	C0026846	0
U480	C0151786	0
U480	C0015644	0
U480	C0026826	0
U480	C0013421	0
U480	C0027066	0
U480	C0542476	0
U480	C0751295	0
U480	C0002622	0
U480	C0234979	0
U480	C1838869	0
U480	C0003537	0
U480	C0917816	0
U480	C0221263	0
U480	C0010200	0
U480	C0178417	0
U480	C0231807	0
U480	C0162674	0
U480	C0427055	0
U480	C0476254	0
U480	C1963137	0
U480	C0231791	0
U480	C0005779	0
U480	C0042963	0
U480	C0016382	0
U480	C0151908	0
U480	C0085636	0
U480	C0022346	0
U480	C0033774	0
U480	C0034150	0
U480	C0015230	0
U480	C0155320	0
U480	C0018989	0
U480	C0022116	0
U480	C0018780	0
U480	C0032285	0
U480	C0026837	0
U480	C0427190	0
U480	C0152200	0
U480	C0231528	0
U480	C0746674	0
U480	C0240735	0
U480	C3668816	0
U480	C0002418	0
U480	C0009398	0
U480	C0700078	0
U480	C0270948	0
U480	C0035078	0
U480	C1963154	0
U480	C0019825	0
U480	C0456909	0
U480	C0003635	0
U480	C0013595	0
U480	C0042798	0
U480	C0023380	0
U480	C0234144	0
U480	C0013604	0
U480	C0037315	0
U480	C0037317	0
U480	C0851578	0
U480	C0241210	0
U480	C0020305	0
U480	C0398650	0
U480	C1262477	0
U480	C0043094	0
U480	C1384666	0
U480	C1691779	0
U480	C0030193	0
U480	C0020429	0
U480	C1860844	0
U480	C0018681	0
U480	C0012833	0
U480	C0206160	0
U480	C0033377	0
U480	C4020887	0
U480	C0018834	0
U480	C0008489	0
U480	C0006271	0
U480	C0030486	0
U480	C1836296	0
U480	C0032617	0
U480	C0042024	0
U480	C0007758	0
U480	C0014118	0
U480	C0008031	0
U480	C2364082	0
U480	C0003126	0
U480	C0023186	0
U480	C0751265	0
U480	C0042384	0
U480	C0040034	0
U480	C0231712	0
U480	C0021368	0
U480	C0030232	0
U480	C0029089	0
U480	C0005745	0
U480	C0003123	0
U480	C0271097	0
U480	C2931205	0
U480	C1568248	0
U480	C1568249	0
U480	C0699731	0
U480	C0086132	0
U480	C0020505	0
U480	C0013491	0
U480	C0023012	0
U480	C0023015	0
U480	C0973461	0
U480	C0233565	0
U480	C0040822	0
U480	C0234376	0
U480	C0003578	0
U480	C3714756	0
U480	C0020796	0
U480	C0018776	0
U480	C0042571	0
U480	C0234133	0
U480	C0234132	0
U480	C0234378	0
U481	C0022541	0
U481	C0023530	0
U481	C0002103	0
U481	C0035455	0
U481	C0009806	0
U481	C0011991	0
U481	C0021359	0
U481	C0014335	0
U481	C0003113	0
U481	C0026821	0
U481	C0036572	0
U481	C0011570	0
U481	C0001925	0
U481	C0033687	0
U481	C0020615	0
U481	C0032914	0
U481	C0338591	0
U481	C0700590	0
U481	C0019572	0
U481	C0006625	0
U481	C0027498	0
U481	C0018777	0
U481	C0015967	0
U481	C3552463	0
U481	C0023014	0
U481	C0015672	0
U481	C0271215	0
U481	C0028754	0
U481	C0028756	0
U481	C3203358	0
U481	C0031154	0
U481	C0000737	0
U481	C0086565	0
U481	C0019214	0
U481	C0235153	0
U481	C0018784	0
U481	C0020455	0
U481	C0020438	0
U481	C0020538	0
U481	C0751837	0
U481	C0009460	0
U481	C0151825	0
U481	C0162298	0
U481	C0086437	0
U481	C0003862	0
U481	C0152031	0
U481	C0035229	0
U481	C0231835	0
U481	C0013404	0
U481	C0476273	0
U481	C1145670	0
U481	C0009421	0
U481	C0026838	0
U481	C0026846	0
U481	C0151786	0
U481	C0015644	0
U481	C0026826	0
U481	C0013421	0
U481	C0027066	0
U481	C0542476	0
U481	C0751295	0
U481	C0002622	0
U481	C0234979	0
U481	C1838869	0
U481	C0003537	0
U481	C0917816	0
U481	C0221263	0
U481	C0010200	0
U481	C0178417	0
U481	C0231807	0
U481	C0162674	0
U481	C0427055	0
U481	C0476254	0
U481	C1963137	0
U481	C0231791	0
U481	C0005779	0
U481	C0042963	0
U481	C0237326	0
U481	C0016382	0
U481	C0151908	0
U481	C0085636	0
U481	C0022346	0
U481	C0033774	0
U481	C0034150	0
U481	C0015230	0
U481	C0155320	0
U481	C0018989	0
U481	C0022116	0
U481	C0018780	0
U481	C0032285	0
U481	C0026837	0
U481	C0427190	0
U481	C0152200	0
U481	C0231528	0
U481	C0746674	0
U481	C0240735	0
U481	C3668816	0
U481	C0002418	0
U481	C0009398	0
U481	C0700078	0
U481	C0270948	0
U481	C0035078	0
U481	C1963154	0
U481	C0019825	0
U481	C0456909	0
U481	C0003635	0
U481	C0013595	0
U481	C0042798	0
U481	C0023380	0
U481	C0234144	0
U481	C0013604	0
U481	C0037315	0
U481	C0037317	0
U481	C0851578	0
U481	C0241210	0
U481	C0020305	0
U481	C0398650	0
U481	C1262477	0
U481	C0043094	0
U481	C1384666	0
U481	C1691779	0
U481	C0030193	0
U481	C0020429	0
U481	C1860844	0
U481	C0018681	0
U481	C0012833	0
U481	C0206160	0
U481	C0033377	0
U481	C4020887	0
U481	C0018834	0
U481	C0008489	0
U481	C0006271	0
U481	C0030486	0
U481	C1836296	0
U481	C0032617	0
U481	C0042024	0
U481	C0007758	0
U481	C0014118	0
U481	C0008031	0
U481	C2364082	0
U481	C0003126	0
U481	C0023186	0
U481	C0751265	0
U481	C0042384	0
U481	C0040034	0
U481	C0231712	0
U481	C0021368	0
U481	C0030232	0
U481	C0029089	0
U481	C0005745	0
U481	C0003123	0
U481	C0271097	0
U481	C2931205	0
U481	C1568248	0
U481	C1568249	0
U481	C0699731	0
U481	C0086132	0
U481	C0020505	0
U481	C0013491	0
U481	C0023012	0
U481	C0023015	0
U481	C0973461	0
U481	C0233565	0
U481	C0039070	0
U481	C0040822	0
U481	C0234376	0
U481	C0003578	0
U481	C3714756	0
U481	C0020796	0
