herb,中药,symptom,肝硬化症状,临床有效,临床出现,score
U861,仙鹤草,S355,失明,0,0,62019
U676,桑寄生,S116,白细胞减少症,0,0,62019
U914,鸭跖草,S321,强直,0,0,62019
U35,白屈菜,S431,协同失调,0,0,62019
U467,老鹳草,S216,肌张力高,0,0,62019
U243,覆盆子,S447,血管炎,0,0,62019
U325,红花,S431,协同失调,0,0,62019
U710,麝香,S443,嗅觉减退,0,0,62019
U244,甘草,S325,躯干性共济失调,0,0,62019
U116,楮实子,S360,湿疹性皮炎,0,0,62019
U148,大血藤,S368,睡眠呼吸障碍,0,0,62019
U460,昆布,S137,蛋白尿,0,0,62019
U116,楮实子,S66,皮肤紫癜,0,0,62019
U201,杜仲,S42,活动不利,0,1,62019
U858,细辛,S334,弱视,0,0,62019
U630,茜草,S42,活动不利,0,0,62019
U644,青叶胆,S411,畏光,0,0,62019
U189,冬瓜皮,S189,共济失调步态,0,0,62019
U325,红花,S282,脑积水的不良事件,0,0,62019
U856,豨莶草,S137,蛋白尿,0,0,62019
U297,海金沙,S200,呼吸功能受损,0,0,62019
U1010,猪苓,S334,弱视,0,0,62019
U693,山药,S443,嗅觉减退,0,0,62019
U117,川贝,S128,肠炎,0,0,62019
U774,锁阳,S483,饮食过量,0,0,62019
U306,合欢花,S244,近端神经源性肌无力,0,0,62019
U382,藿香,S325,躯干性共济失调,0,0,62019
U476,连翘,S431,协同失调,0,0,62019
U479,莲子,S325,躯干性共济失调,0,0,62019
U899,续断,S420,细支气管炎,0,0,62019
U758,四季青,S404,头发稀少,0,0,62019
U502,龙眼肉,S69,气促,0,0,62019
U810,土茯苓,S190,沟通障碍,0,0,62019
U240,浮萍,S447,血管炎,0,0,62019
U286,桂枝,S42,活动不利,0,1,62019
U17,白附子,S137,蛋白尿,0,0,62019
U383,鸡骨草,S321,强直,0,0,62019
U941,伊贝母,S445,学习障碍,0,0,62019
U628,前胡,S189,共济失调步态,0,0,62019
U802,葶苈子,S282,脑积水的不良事件,0,0,62019
U558,没药,S200,呼吸功能受损,0,0,62019
U382,藿香,S42,活动不利,0,1,62019
U447,决明子,S430,协调障碍,0,0,62019
U740,熟地,S444,嗅觉丧失,0,0,62019
U382,藿香,S309,皮质性失明,0,0,62019
U447,决明子,S217,肌张力障碍,0,0,62019
U62,荜茇,S443,嗅觉减退,0,0,62019
U199,独一味,S282,脑积水的不良事件,0,0,62019
U941,伊贝母,S321,强直,0,0,62019
U212,翻白草,S221,急性肾衰竭,0,0,62019
U558,没药,S282,脑积水的不良事件,0,0,62019
U779,桃仁,S443,嗅觉减退,0,0,62019
U597,牛黄,S120,鼻炎,0,0,62019
U529,麻仁,S309,皮质性失明,0,0,62019
U941,伊贝母,S282,脑积水的不良事件,0,0,62019
U267,枸骨叶,S282,脑积水的不良事件,0,0,62019
U607,藕,S282,脑积水的不良事件,0,0,62019
U903,旋覆花,S158,发育性语言障碍,0,0,62019
U578,木瓜,S221,急性肾衰竭,0,0,62019
U18,白果,S189,共济失调步态,0,0,62019
U649,拳参,S189,共济失调步态,0,0,62019
U903,旋覆花,S137,蛋白尿,0,0,62019
U898,徐长卿,S431,协同失调,0,0,62019
U112,虫白蜡,S483,饮食过量,0,0,62019
U837,五倍子,S502,锥体束外综合征,0,0,62019
U502,龙眼肉,S445,学习障碍,0,0,62019
U30,白茅根,S234,交替运动障碍,0,0,62019
U102,车前草,S282,脑积水的不良事件,0,0,62019
U267,枸骨叶,S189,共济失调步态,0,0,62019
U693,山药,S137,蛋白尿,0,0,62019
U678,桑椹,S444,嗅觉丧失,0,0,62019
U349,虎杖,S30,关节不利,0,0,62019
U1030,紫苏梗,S137,蛋白尿,0,0,62019
U669,三七,S368,睡眠呼吸障碍,0,0,62019
U375,黄芩,S142,低血糖,0,0,61568.5
U716,生姜,S150,耳聋，失聪,0,0,61568.5
U13,菝葜,S192,关节劳损,0,0,61568.5
U977,皂角刺,S64,皮肤可见出血点,0,1,61568.5
U669,三七,S150,耳聋，失聪,0,0,61568.5
U979,泽兰,S137,蛋白尿,0,0,61568.5
U716,生姜,S120,鼻炎,0,0,61568.5
U659,肉桂,S190,沟通障碍,0,0,61568.5
U258,高良姜,S411,畏光,0,0,61568.5
U522,络石藤,S114,肢体震颤,0,0,61568.5
U659,肉桂,S161,肥胖,0,0,61568.5
U716,生姜,S162,肥胖,0,0,61568.5
U979,泽兰,S142,低血糖,0,0,61568.5
U977,皂角刺,S200,呼吸功能受损,0,0,61568.5
U62,荜茇,S163,肺泡通气不足,0,0,61568.5
U446,卷柏,S116,白细胞减少症,0,0,61568.5
U446,卷柏,S321,强直,0,0,61568.5
U963,郁金,S08,不寐,0,1,61568.5
U248,甘遂,S66,皮肤紫癜,0,0,61568.5
U850,西红花,S170,肝功能异常,0,0,61568.5
U360,槐角,S142,低血糖,0,0,61568.5
U669,三七,S138,蛋白尿,0,0,61568.5
U659,肉桂,S214,肌肉萎缩,0,0,61568.5
U659,肉桂,S103,言语迟钝,0,0,61568.5
U522,络石藤,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U850,西红花,S162,肥胖,0,0,61568.5
U963,郁金,S358,失用症，运动障碍,0,0,61568.5
U850,西红花,S418,舞蹈病,0,0,61568.5
U70,萹蓄,S08,不寐,1,1,61568.5
U380,茴香,S333,乳腺炎,0,0,61568.5
U963,郁金,S297,皮肤充血,0,0,61568.5
U258,高良姜,S387,听力下降/听力减退,0,0,61568.5
U785,天花粉,S291,凝血,0,0,61568.5
U918,亚麻子,S343,深肌腱反射降低,0,0,61568.5
U979,泽兰,S260,快感缺乏,0,0,61568.5
U248,甘遂,S22,烦躁,0,0,61568.5
U918,亚麻子,S170,肝功能异常,0,0,61568.5
U979,泽兰,S358,失用症，运动障碍,0,0,61568.5
U659,肉桂,S346,神经性肌肉萎缩,0,0,61568.5
U248,甘遂,S246,精神障碍/智力缺陷,0,0,61568.5
U430,荆芥,S428,小脑性共济失调,0,0,61568.5
U338,胡黄连,S200,呼吸功能受损,0,0,61568.5
U948,茵陈,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U963,郁金,S404,头发稀少,0,0,61568.5
U659,肉桂,S408,网织红细胞增高,0,0,61568.5
U338,胡黄连,S170,肝功能异常,0,0,61568.5
U918,亚麻子,S30,关节不利,0,0,61568.5
U374,黄芪,S309,皮质性失明,0,0,61568.5
U380,茴香,S368,睡眠呼吸障碍,0,0,61568.5
U963,郁金,S217,肌张力障碍,0,0,61568.5
U248,甘遂,S216,肌张力高,0,0,61568.5
U55,半枝莲,S350,肾衰竭,0,0,61568.5
U248,甘遂,S192,关节劳损,0,0,61568.5
U659,肉桂,S221,急性肾衰竭,0,0,61568.5
U716,生姜,S116,白细胞减少症,0,0,61568.5
U850,西红花,S282,脑积水的不良事件,0,0,61568.5
U838,五加皮,S437,心内膜炎,0,0,61568.5
U430,荆芥,S297,皮肤充血,0,0,61568.5
U850,西红花,S368,睡眠呼吸障碍,0,0,61568.5
U987,浙贝,S112,肢体痛,1,1,61568.5
U446,卷柏,S142,低血糖,0,0,61568.5
U918,亚麻子,S260,快感缺乏,0,0,61568.5
U90,草果仁,S125,不孕症，不育症,0,0,61568.5
U963,郁金,S144,毒血症,0,0,61568.5
U55,半枝莲,S39,幻觉,0,0,61568.5
U375,黄芩,S102,言语不利,0,1,61568.5
U408,金沸草,S159,法定盲,0,0,61568.5
U248,甘遂,S128,肠炎,0,0,61568.5
U248,甘遂,S437,心内膜炎,0,0,61568.5
U659,肉桂,S498,智力障碍,0,0,61568.5
U659,肉桂,S335,色觉异常,0,0,61568.5
U302,海藻,S498,智力障碍,0,0,61568.5
U979,泽兰,S479,遗传性舞蹈病,0,0,61568.5
U437,韭菜,S462,炎症,0,0,61568.5
U821,威灵仙,S449,血小板减少,0,0,61568.5
U43,白芷,S350,肾衰竭,0,0,61568.5
U669,三七,S08,不寐,1,1,61568.5
U787,天麻,S291,凝血,0,0,61568.5
U657,肉苁蓉,S449,血小板减少,0,0,61568.5
U529,麻仁,S279,面部肌肉无力/面下垂,0,0,61568.5
U988,珍珠,S437,心内膜炎,0,0,61568.5
U91,草乌,S22,烦躁,0,0,61568.5
U396,姜黄,S121,鼻炎,0,0,61568.5
U912,鸦胆子,S408,网织红细胞增高,0,0,61568.5
U787,天麻,S252,咖啡斑,0,0,61568.5
U912,鸦胆子,S444,嗅觉丧失,0,0,61568.5
U91,草乌,S297,皮肤充血,0,0,61568.5
U758,四季青,S349,肾衰竭,0,0,61568.5
U529,麻仁,S215,肌肉无力,0,0,61568.5
U988,珍珠,S177,感觉神经性耳聋,0,0,61568.5
U758,四季青,S330,人格改变,0,0,61568.5
U396,姜黄,S358,失用症，运动障碍,0,0,61568.5
U988,珍珠,S114,肢体震颤,0,0,61568.5
U529,麻仁,S185,高血压,0,0,61568.5
U37,白术,S08,不寐,1,1,61568.5
U988,珍珠,S02,半身不遂,0,0,61568.5
U91,草乌,S368,睡眠呼吸障碍,0,0,61568.5
U758,四季青,S294,排便疼痛,0,0,61568.5
U43,白芷,S192,关节劳损,0,0,61568.5
U912,鸦胆子,S66,皮肤紫癜,0,0,61568.5
U479,莲子,S428,小脑性共济失调,0,0,61568.5
U519,罗布麻叶,S39,幻觉,0,0,61568.5
U821,威灵仙,S300,畏光,0,0,61568.5
U93,侧柏叶,S215,肌肉无力,0,0,61568.5
U408,金沸草,S114,肢体震颤,0,0,61568.5
U91,草乌,S172,肝脾肿大,0,0,61568.5
U447,决明子,S170,肝功能异常,0,0,61568.5
U821,威灵仙,S138,蛋白尿,0,0,61568.5
U30,白茅根,S359,失用症/运用障碍,0,0,61568.5
U912,鸦胆子,S343,深肌腱反射降低,0,0,61568.5
U787,天麻,S368,睡眠呼吸障碍,0,0,61568.5
U408,金沸草,S103,言语迟钝,0,0,61568.5
U912,鸦胆子,S355,失明,0,0,61568.5
U262,葛根,S431,协同失调,0,0,61568.5
U374,黄芪,S96,小便失禁,0,1,61568.5
U610,佩兰,S499,智障,0,0,61568.5
U262,葛根,S443,嗅觉减退,0,0,61568.5
U657,肉苁蓉,S221,急性肾衰竭,0,0,61568.5
U529,麻仁,S330,人格改变,0,0,61568.5
U447,决明子,S161,肥胖,0,0,61568.5
U657,肉苁蓉,S408,网织红细胞增高,0,0,61568.5
U657,肉苁蓉,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U657,肉苁蓉,S282,脑积水的不良事件,0,0,61568.5
U657,肉苁蓉,S299,皮肤干燥,0,0,61568.5
U820,王不留行,S44,记忆力下降,0,0,61568.5
U112,虫白蜡,S291,凝血,0,0,61568.5
U529,麻仁,S321,强直,0,0,61568.5
U820,王不留行,S95,消瘦,0,0,61568.5
U112,虫白蜡,S260,快感缺乏,0,0,61568.5
U393,蒺藜,S158,发育性语言障碍,0,0,61568.5
U91,草乌,S112,肢体痛,0,0,61568.5
U948,茵陈,S137,蛋白尿,0,0,61568.5
U820,王不留行,S411,畏光,0,0,61568.5
U658,肉豆蔻,S148,恶病质,0,0,61568.5
U91,草乌,S404,头发稀少,0,0,61568.5
U47,柏子仁,S21,乏力,1,1,61568.5
U849,西河柳,S408,网织红细胞增高,0,0,61568.5
U108,赤芍,S297,皮肤充血,0,0,61568.5
U658,肉豆蔻,S368,睡眠呼吸障碍,0,0,61568.5
U43,白芷,S300,畏光,0,0,61568.5
U93,侧柏叶,S443,嗅觉减退,0,0,61568.5
U396,姜黄,S444,嗅觉丧失,0,0,61568.5
U446,卷柏,S08,不寐,0,0,61568.5
U90,草果仁,S502,锥体束外综合征,0,0,61568.5
U918,亚麻子,S148,恶病质,0,0,61568.5
U821,威灵仙,S437,心内膜炎,0,0,61568.5
U716,生姜,S404,头发稀少,0,0,61568.5
U408,金沸草,S138,蛋白尿,0,0,61568.5
U108,赤芍,S291,凝血,0,0,61568.5
U716,生姜,S325,躯干性共济失调,0,0,61568.5
U849,西河柳,S121,鼻炎,0,0,61568.5
U849,西河柳,S449,血小板减少,0,0,61568.5
U785,天花粉,S499,智障,0,0,61568.5
U90,草果仁,S350,肾衰竭,0,0,61568.5
U93,侧柏叶,S498,智力障碍,0,0,61568.5
U513,鹿衔草,S125,不孕症，不育症,0,0,61568.5
U785,天花粉,S464,眼部肌肉麻痹,0,0,61568.5
U108,赤芍,S159,法定盲,0,0,61568.5
U658,肉豆蔻,S446,学习障碍,0,0,61568.5
U108,赤芍,S128,肠炎,0,0,61568.5
U716,生姜,S200,呼吸功能受损,0,0,61568.5
U374,黄芪,S404,头发稀少,0,0,61568.5
U977,皂角刺,S66,皮肤紫癜,0,0,61568.5
U820,王不留行,S06,便秘,0,1,61568.5
U247,甘松,S350,肾衰竭,0,0,61568.5
U108,赤芍,S502,锥体束外综合征,0,0,61568.5
U767,苏子,S137,蛋白尿,0,0,61568.5
U767,苏子,S148,恶病质,0,0,61568.5
U91,草乌,S428,小脑性共济失调,0,0,61568.5
U758,四季青,S125,不孕症，不育症,0,0,61568.5
U658,肉豆蔻,S172,肝脾肿大,0,0,61568.5
U918,亚麻子,S119,鼻窦炎,0,0,61568.5
U360,槐角,S116,白细胞减少症,0,0,61568.5
U30,白茅根,S445,学习障碍,0,0,61568.5
U716,生姜,S503,锥体束征,0,0,61568.5
U108,赤芍,S443,嗅觉减退,0,0,61568.5
U519,罗布麻叶,S408,网织红细胞增高,0,0,61568.5
U43,白芷,S216,肌张力高,0,0,61568.5
U716,生姜,S466,眼睑下垂,0,0,61568.5
U820,王不留行,S148,恶病质,0,0,61568.5
U918,亚麻子,S144,毒血症,0,0,61568.5
U658,肉豆蔻,S221,急性肾衰竭,0,0,61568.5
U108,赤芍,S411,畏光,0,0,61568.5
U787,天麻,S112,肢体痛,0,1,61568.5
U91,草乌,S98,胸痛,0,0,61568.5
U360,槐角,S120,鼻炎,0,0,61568.5
U820,王不留行,S125,不孕症，不育症,0,0,61568.5
U849,西河柳,S106,抑郁,0,0,61568.5
U108,赤芍,S389,听力障碍（噪音诱发）,0,0,61568.5
U247,甘松,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U396,姜黄,S411,畏光,0,0,61568.5
U513,鹿衔草,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U108,赤芍,S368,睡眠呼吸障碍,0,0,61568.5
U43,白芷,S306,皮疹,0,0,61568.5
U999,枳实,S375,胎儿水肿,0,0,61568.5
U86,苍耳子,S170,肝功能异常,0,0,61568.5
U669,三七,S162,肥胖,0,0,61568.5
U302,海藻,S22,烦躁,0,0,61568.5
U5,艾叶,S333,乳腺炎,0,0,61568.5
U740,熟地,S102,言语不利,0,0,61568.5
U951,银杏叶,S221,急性肾衰竭,0,0,61568.5
U262,葛根,S350,肾衰竭,0,0,61568.5
U408,金沸草,S499,智障,0,0,61568.5
U302,海藻,S215,肌肉无力,0,0,61568.5
U346,槲寄生,S260,快感缺乏,0,0,61568.5
U740,熟地,S138,蛋白尿,0,0,61568.5
U265,钩藤,S309,皮质性失明,0,0,61568.5
U34,白前,S343,深肌腱反射降低,0,0,61568.5
U999,枳实,S162,肥胖,0,0,61568.5
U440,菊花,S497,窒息，呼吸暂停,0,0,61568.5
U399,降香,S300,畏光,0,0,61568.5
U740,熟地,S161,肥胖,0,0,61568.5
U89,草豆蔻,S22,烦躁,0,0,61568.5
U6,安息香,S96,小便失禁,0,0,61568.5
U784,天冬,S66,皮肤紫癜,0,0,61568.5
U265,钩藤,S330,人格改变,0,0,61568.5
U265,钩藤,S333,乳腺炎,0,0,61568.5
U5,艾叶,S291,凝血,0,0,61568.5
U748,水飞蓟,S498,智力障碍,0,0,61568.5
U54,半夏,S363,书写障碍,0,0,61568.5
U384,鸡冠花,S428,小脑性共济失调,0,0,61568.5
U34,白前,S325,躯干性共济失调,0,0,61568.5
U399,降香,S309,皮质性失明,0,0,61568.5
U779,桃仁,S246,精神障碍/智力缺陷,0,0,61568.5
U438,救必应,S71,身黄,0,0,61568.5
U5,艾叶,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U89,草豆蔻,S420,细支气管炎,0,0,61568.5
U438,救必应,S398,痛觉过敏,0,0,61568.5
U852,西洋参,S291,凝血,0,0,61568.5
U914,鸭跖草,S499,智障,0,0,61568.5
U914,鸭跖草,S464,眼部肌肉麻痹,0,0,61568.5
U817,菟丝子,S114,肢体震颤,0,1,61568.5
U106,陈皮,S499,智障,0,0,61568.5
U951,银杏叶,S499,智障,0,0,61568.5
U496,龙胆,S159,法定盲,0,0,61568.5
U54,半夏,S161,肥胖,0,0,61568.5
U496,龙胆,S158,发育性语言障碍,0,0,61568.5
U106,陈皮,S503,锥体束征,0,0,61568.5
U852,西洋参,S120,鼻炎,0,0,61568.5
U325,红花,S177,感觉神经性耳聋,0,0,61568.5
U914,鸭跖草,S498,智力障碍,0,0,61568.5
U795,甜瓜子,S148,恶病质,0,0,61568.5
U776,檀香,S503,锥体束征,0,0,61568.5
U89,草豆蔻,S71,身黄,0,1,61568.5
U496,龙胆,S121,鼻炎,0,0,61568.5
U852,西洋参,S128,肠炎,0,0,61568.5
U496,龙胆,S150,耳聋，失聪,0,0,61568.5
U384,鸡冠花,S443,嗅觉减退,0,0,61568.5
U852,西洋参,S158,发育性语言障碍,0,0,61568.5
U325,红花,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U496,龙胆,S148,恶病质,0,0,61568.5
U480,莲子心,S192,关节劳损,0,0,61568.5
U265,钩藤,S200,呼吸功能受损,0,0,61568.5
U852,西洋参,S172,肝脾肿大,0,0,61568.5
U5,艾叶,S358,失用症，运动障碍,0,0,61568.5
U54,半夏,S291,凝血,0,0,61568.5
U54,半夏,S321,强直,0,0,61568.5
U384,鸡冠花,S44,记忆力下降,0,0,61568.5
U265,钩藤,S42,活动不利,0,0,61568.5
U784,天冬,S449,血小板减少,0,0,61568.5
U779,桃仁,S252,咖啡斑,0,0,61568.5
U6,安息香,S125,不孕症，不育症,0,0,61568.5
U779,桃仁,S445,学习障碍,0,0,61568.5
U437,韭菜,S217,肌张力障碍,0,0,61568.5
U748,水飞蓟,S309,皮质性失明,0,0,61568.5
U5,艾叶,S128,肠炎,0,0,61568.5
U269,谷精草,S150,耳聋，失聪,0,0,61568.5
U784,天冬,S297,皮肤充血,0,0,61568.5
U779,桃仁,S464,眼部肌肉麻痹,0,0,61568.5
U6,安息香,S170,肝功能异常,0,0,61568.5
U437,韭菜,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U488,刘寄奴,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U488,刘寄奴,S216,肌张力高,0,0,61568.5
U269,谷精草,S22,烦躁,0,0,61568.5
U408,金沸草,S363,书写障碍,0,0,61568.5
U384,鸡冠花,S30,关节不利,0,0,61568.5
U302,海藻,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U399,降香,S411,畏光,0,0,61568.5
U437,韭菜,S498,智力障碍,0,0,61568.5
U437,韭菜,S418,舞蹈病,0,0,61568.5
U488,刘寄奴,S189,共济失调步态,0,0,61568.5
U810,土茯苓,S333,乳腺炎,0,0,61568.5
U784,天冬,S119,鼻窦炎,0,0,61568.5
U810,土茯苓,S358,失用症，运动障碍,0,0,61568.5
U269,谷精草,S343,深肌腱反射降低,0,0,61568.5
U810,土茯苓,S380,特发性血小板减少性紫癜,0,0,61568.5
U784,天冬,S125,不孕症，不育症,0,0,61568.5
U784,天冬,S172,肝脾肿大,0,0,61568.5
U269,谷精草,S418,舞蹈病,0,0,61568.5
U34,白前,S14,多汗,0,0,61568.5
U480,莲子心,S411,畏光,0,0,61568.5
U779,桃仁,S437,心内膜炎,0,0,61568.5
U740,熟地,S273,慢性进行性眼外肌麻痹,0,0,61568.5
U6,安息香,S300,畏光,0,0,61568.5
U522,络石藤,S497,窒息，呼吸暂停,0,0,61568.5
U779,桃仁,S297,皮肤充血,0,0,61568.5
U948,茵陈,S502,锥体束外综合征,0,0,61568.5
U480,莲子心,S446,学习障碍,0,0,61568.5
U89,草豆蔻,S148,恶病质,0,0,61568.5
U265,钩藤,S44,记忆力下降,0,0,61568.5
U480,莲子心,S444,嗅觉丧失,0,0,61568.5
U302,海藻,S159,法定盲,0,0,61568.5
U265,钩藤,S447,血管炎,0,0,61568.5
U437,韭菜,S142,低血糖,0,0,61568.5
U740,熟地,S343,深肌腱反射降低,0,0,61568.5
U6,安息香,S375,胎儿水肿,0,0,61568.5
U488,刘寄奴,S33,关节肿胀,0,0,61568.5
U399,降香,S44,记忆力下降,0,0,61568.5
U302,海藻,S116,白细胞减少症,0,0,61568.5
U89,草豆蔻,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U784,天冬,S368,睡眠呼吸障碍,0,0,61568.5
U89,草豆蔻,S08,不寐,0,1,61568.5
U408,金沸草,S44,记忆力下降,0,0,61568.5
U265,钩藤,S499,智障,0,0,61568.5
U6,安息香,S252,咖啡斑,0,0,61568.5
U740,熟地,S437,心内膜炎,0,0,61568.5
U399,降香,S437,心内膜炎,0,0,61568.5
U748,水飞蓟,S358,失用症，运动障碍,0,0,61568.5
U5,艾叶,S200,呼吸功能受损,0,0,61568.5
U5,艾叶,S189,共济失调步态,0,0,61568.5
U437,韭菜,S216,肌张力高,0,0,61568.5
U440,菊花,S185,高血压,0,0,61568.5
U817,菟丝子,S121,鼻炎,0,0,61568.5
U496,龙胆,S217,肌张力障碍,0,0,61568.5
U952,淫羊藿,S159,法定盲,0,0,61568.5
U513,鹿衔草,S252,咖啡斑,0,0,61568.5
U375,黄芩,S330,人格改变,0,0,61568.5
U13,菝葜,S161,肥胖,0,0,61568.5
U338,胡黄连,S44,记忆力下降,0,0,61568.5
U958,余甘子,S158,发育性语言障碍,0,0,61568.5
U106,陈皮,S189,共济失调步态,0,0,61568.5
U958,余甘子,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U338,胡黄连,S445,学习障碍,0,0,61568.5
U838,五加皮,S170,肝功能异常,0,0,61568.5
U258,高良姜,S170,肝功能异常,0,0,61568.5
U522,络石藤,S170,肝功能异常,0,0,61568.5
U480,莲子心,S114,肢体震颤,0,0,61568.5
U375,黄芩,S408,网织红细胞增高,0,0,61568.5
U838,五加皮,S158,发育性语言障碍,0,0,61568.5
U55,半枝莲,S128,肠炎,0,0,61568.5
U86,苍耳子,S39,幻觉,0,0,61568.5
U977,皂角刺,S112,肢体痛,1,1,61568.5
U375,黄芩,S464,眼部肌肉麻痹,0,0,61568.5
U106,陈皮,S30,关节不利,0,1,61568.5
U914,鸭跖草,S120,鼻炎,0,0,61568.5
U401,焦槟榔,S214,肌肉萎缩,0,0,61568.5
U522,络石藤,S200,呼吸功能受损,0,0,61568.5
U302,海藻,S359,失用症/运用障碍,0,0,61568.5
U838,五加皮,S103,言语迟钝,0,0,61568.5
U484,灵芝,S349,肾衰竭,0,0,61568.5
U751,水牛角,S106,抑郁,0,0,61568.5
U401,焦槟榔,S185,高血压,0,0,61568.5
U484,灵芝,S358,失用症，运动障碍,0,0,61568.5
U55,半枝莲,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,61568.5
U838,五加皮,S221,急性肾衰竭,0,0,61568.5
U106,陈皮,S163,肺泡通气不足,0,0,61568.5
U266,狗脊,S335,色觉异常,0,0,61568.5
U86,苍耳子,S286,内收足,0,0,61568.5
U86,苍耳子,S189,共济失调步态,0,0,61568.5
U55,半枝莲,S321,强直,0,0,61568.5
U522,络石藤,S137,蛋白尿,0,0,61568.5
U86,苍耳子,S216,肌张力高,0,0,61568.5
U513,鹿衔草,S172,肝脾肿大,0,0,61568.5
U380,茴香,S170,肝功能异常,0,0,61568.5
